player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
1154793,spickles,,10,62,0.8548387096774194,0.8604677348619082,0.7,0.27481681602923785,0,,,0.0,0.5,16.2,10,1763686800,35.7,50,10,32,0.8,10,GA,1.0,GA,True,1.0,UNITED STATES,False,1.0
24638,omega,GA,9,61,0.8524590163934426,0.8494377161805018,-0.5555555555555556,0.23072963486260217,0,,,0.0,1.0,15.100000000000001,9,1763082000,35.666666666666664,50,9,32,0.8888888888888888,9,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
6905,Sonido,,3,22,0.7272727272727273,0.7507657595599709,-0.3333333333333333,0.23693192108263877,0,,,0.0,0.4,5.2,3,1761868800,33.666666666666664,50,3,32,0.6666666666666666,3,GA,1.0,GA,True,1.0,,False,
343421,Vendetta,GA,2,15,0.7333333333333333,0.7295822760426601,2.0,0.3869176034693276,0,,,0.0,0.5555555555555556,3.5,2,1763686800,39.5,42,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
946548,Jahzz0,,9,62,0.7258064516129032,0.7223746265679615,-1.8888888888888888,0.28339666811415637,0,,,0.0,0.4,15.2,9,1763686800,39.22222222222222,50,9,32,1.0,9,GA,1.0,GA,True,1.0,UNITED STATES,False,1.0
182912,5tee1ix,CT,1,7,0.7142857142857143,0.7142857142857143,10.0,0.18987659166230594,0,,,0.0,0.3333333333333333,1.7000000000000002,1,1760662800,37.0,37,1,32,1.0,1,,,CT,False,1.0,UNITED STATES,False,1.0
1844785,K Kouga,,1,7,0.7142857142857143,0.7142857142857143,4.0,0.2709379509379509,0,,,0.0,0.5,1.7000000000000002,1,1762477200,35.0,35,1,32,1.0,1,,,,False,,GERMANY,False,1.0
71079,HyperKirby,GA,2,12,0.6666666666666666,0.6896107059960939,-0.5,0.311502849002849,0,,,0.0,0.25,3.2,2,1763686800,40.5,42,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
2414381,ROB Slayer,GA,4,26,0.6923076923076923,0.6884320493545318,0.5,0.3748099539021076,0,,,0.0,0.2727272727272727,6.6,4,1763082000,36.75,43,4,32,1.0,4,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1183062,SoloJones,SC,1,6,0.6666666666666666,0.6666666666666667,0.0,0.06295787545787546,0,,,0.0,,1.6,1,1760054400,35.0,35,1,32,1.0,1,,,SC,False,1.0,UNITED STATES,False,1.0
